expenditure_category,election_period,amount,reg_no,id
"Filing Fee, Escheat, Fine",2010-2012,25.00,CC10918,12978
Food & Beverages,2010-2012,390.00,CC10918,12979
"Advertising, Media & Collateral Materials",2010-2012,2847.00,CC10918,12980
Office Supplies,2010-2012,16.55,CC10919,12981
"Contract, Employee & Professional Services",2010-2012,104.71,CC10919,12982
Other,2010-2012,6.55,CC10919,12983
"Vehicle, Gas & Parking",2010-2012,110.00,CC10919,12984
Food & Beverages,2010-2012,199.46,CC10919,12985
Donations,2012-2014,1680.49,CC10919,12986
"Bank Charges, Merchant Fees & Adjustments",2012-2014,20.00,CC10919,12987
Donations,2010-2012,60.00,CC10920,12988
Food & Beverages,2010-2012,133.42,CC10920,12989
Hawaii Election Campaign Fund,2010-2012,100.00,CC10920,12990
"Printing, Postage, Mailing & Freight",2010-2012,60.30,CC10920,12991
"Contract, Employee & Professional Services",2010-2012,26.18,CC10920,12992
Office Supplies,2010-2012,98.95,CC10920,12993
"Vehicle, Gas & Parking",2010-2012,711.58,CC10920,12994
"Advertising, Media & Collateral Materials",2010-2012,799.15,CC10920,12995
"Bank Charges, Merchant Fees & Adjustments",2010-2012,123.07,CC10923,12996
"Contract, Employee & Professional Services",2010-2012,1738.91,CC10923,12997
Postage/Mailing,2010-2012,6497.21,CC10923,12998
"Filing Fee, Escheat, Fine",2010-2012,250.00,CC10923,12999
Other,2010-2012,174.08,CC10923,13000
Food & Beverages,2010-2012,700.67,CC10923,13001
"Advertising, Media & Collateral Materials",2010-2012,785.34,CC10923,13002
"Printing, Postage, Mailing & Freight",2010-2012,8192.84,CC10923,13003
"Contract, Employee & Professional Services",2012-2014,3805.23,CC10923,13004
Office Supplies,2012-2014,187.73,CC10923,13005
Contribution to Political Party,2012-2014,1555.00,CC10923,13006
Donations,2012-2014,260.00,CC10923,13007
"Surveys, Polls, Research & Voter Lists",2012-2014,606.69,CC10923,13008
"Printing, Postage, Mailing & Freight",2012-2014,14940.97,CC10923,13009
Candidate Fundraiser Tickets,2012-2014,1900.00,CC10923,13010
Postage/Mailing,2012-2014,7890.66,CC10923,13011
Hawaii Election Campaign Fund,2012-2014,500.00,CC10923,13012
Food & Beverages,2012-2014,2572.27,CC10923,13013
"Advertising, Media & Collateral Materials",2012-2014,2994.36,CC10923,13014
Other,2012-2014,5489.61,CC10923,13015
"Bank Charges, Merchant Fees & Adjustments",2012-2014,549.12,CC10923,13016
"Filing Fee, Escheat, Fine",2012-2014,250.00,CC10923,13017
"Filing Fee, Escheat, Fine",2014-2016,250.00,CC10923,13018
"Printing, Postage, Mailing & Freight",2014-2016,7419.36,CC10923,13019
Candidate Fundraiser Tickets,2014-2016,600.00,CC10923,13020
Membership & Subscription Fees,2014-2016,160.00,CC10923,13021
"Contract, Employee & Professional Services",2014-2016,4407.06,CC10923,13022
Hawaii Election Campaign Fund,2014-2016,25.00,CC10923,13023
"Bank Charges, Merchant Fees & Adjustments",2014-2016,439.26,CC10923,13024
"Vehicle, Gas & Parking",2014-2016,74.29,CC10923,13025
Postage/Mailing,2014-2016,7683.72,CC10923,13026
"Surveys, Polls, Research & Voter Lists",2014-2016,245.21,CC10923,13027
Office Supplies,2014-2016,717.92,CC10923,13028
Travel & Lodging,2014-2016,35.01,CC10923,13029
Campaign Headquarters,2014-2016,572.25,CC10923,13030
"Advertising, Media & Collateral Materials",2014-2016,5054.80,CC10923,13031
Food & Beverages,2014-2016,5392.54,CC10923,13032
Other,2014-2016,9679.37,CC10923,13033
Donations,2014-2016,930.00,CC10923,13034
Contribution to Political Party,2014-2016,3485.00,CC10923,13035
Membership & Subscription Fees,2016-2018,199.00,CC10923,13036
Donations,2016-2018,670.00,CC10923,13037
Utilities,2016-2018,1170.56,CC10923,13038
"Advertising, Media & Collateral Materials",2016-2018,1812.55,CC10923,13039
Food & Beverages,2016-2018,5158.00,CC10923,13040
"Printing, Postage, Mailing & Freight",2016-2018,7106.12,CC10923,13041
Campaign Headquarters,2016-2018,675.39,CC10923,13042
Postage/Mailing,2016-2018,4684.06,CC10923,13043
Travel & Lodging,2016-2018,4775.46,CC10923,13044
Candidate Fundraiser Tickets,2016-2018,1000.00,CC10923,13045
"Contract, Employee & Professional Services",2016-2018,4946.47,CC10923,13046
Other,2016-2018,7386.18,CC10923,13047
"Bank Charges, Merchant Fees & Adjustments",2016-2018,532.02,CC10923,13048
Office Supplies,2016-2018,2875.79,CC10923,13049
Contribution to Political Party,2016-2018,800.00,CC10923,13050
"Filing Fee, Escheat, Fine",2016-2018,250.00,CC10923,13051
Other,2018-2020,2114.27,CC10923,13052
"Advertising, Media & Collateral Materials",2018-2020,5136.88,CC10923,13053
Membership & Subscription Fees,2018-2020,404.00,CC10923,13054
Events & Activities,2018-2020,750.00,CC10923,13055
"Vehicle, Gas & Parking",2018-2020,851.11,CC10923,13056
Donations,2018-2020,430.00,CC10923,13057
Travel & Lodging,2018-2020,580.30,CC10923,13058
Food & Beverages,2018-2020,4598.18,CC10923,13059
Postage/Mailing,2018-2020,400.49,CC10923,13060
"Bank Charges, Merchant Fees & Adjustments",2018-2020,658.09,CC10923,13061
Campaign Headquarters,2018-2020,1510.66,CC10923,13062
Utilities,2018-2020,1850.00,CC10923,13063
Contribution to Political Party,2018-2020,2920.00,CC10923,13064
Hawaii Election Campaign Fund,2018-2020,276.88,CC10923,13065
"Contract, Employee & Professional Services",2018-2020,4876.23,CC10923,13066
Office Supplies,2018-2020,1901.70,CC10923,13067
"Printing, Postage, Mailing & Freight",2018-2020,19769.64,CC10923,13068
Durable Assets (Supplies/Equipment),2018-2020,300.00,CC10923,13069
Candidate Fundraiser Tickets,2018-2020,2000.00,CC10923,13070
Food & Beverages,2020-2022,732.26,CC10923,13071
"Advertising, Media & Collateral Materials",2020-2022,770.00,CC10923,13072
"Bank Charges, Merchant Fees & Adjustments",2020-2022,44.93,CC10923,13073
Membership & Subscription Fees,2020-2022,408.45,CC10923,13074
"Printing, Postage, Mailing & Freight",2020-2022,107.00,CC10923,13075
"Contract, Employee & Professional Services",2020-2022,640.00,CC10923,13076
Office Supplies,2020-2022,85.04,CC10923,13077
Campaign Headquarters,2020-2022,1139.65,CC10923,13078
"Vehicle, Gas & Parking",2020-2022,236.95,CC10923,13079
"Filing Fee, Escheat, Fine",2020-2022,10.00,CC10923,13080
Office Supplies,2008-2012,122.78,CC10924,13081
"Vehicle, Gas & Parking",2008-2012,612.64,CC10924,13082
Contribution to Political Party,2008-2012,75.00,CC10924,13083
"Advertising, Media & Collateral Materials",2008-2012,13542.04,CC10924,13084
Postage/Mailing,2008-2012,32.00,CC10924,13085
"Printing, Postage, Mailing & Freight",2008-2012,1972.37,CC10924,13086
"Contract, Employee & Professional Services",2008-2012,10.00,CC10924,13087
"Bank Charges, Merchant Fees & Adjustments",2008-2012,57.00,CC10924,13088
Other,2008-2012,33.70,CC10924,13089
Campaign Headquarters,2008-2012,166.00,CC10924,13090
"Bank Charges, Merchant Fees & Adjustments",2012-2016,5.00,CC10924,13091
"Advertising, Media & Collateral Materials",2012-2016,62.87,CC10924,13092
Other,2010-2012,27.44,CC10925,13093
"Printing, Postage, Mailing & Freight",2010-2012,125.64,CC10925,13094
Office Supplies,2010-2012,177.68,CC10926,13095
"Contract, Employee & Professional Services",2010-2012,800.00,CC10926,13096
"Printing, Postage, Mailing & Freight",2010-2012,2838.47,CC10926,13097
"Vehicle, Gas & Parking",2010-2012,142.85,CC10926,13098
Travel & Lodging,2010-2012,2321.16,CC10926,13099
Postage/Mailing,2010-2012,91.24,CC10926,13100
Candidate Fundraiser Tickets,2010-2012,200.00,CC10926,13101
Utilities,2010-2012,326.18,CC10926,13102
Food & Beverages,2010-2012,423.73,CC10926,13103
"Advertising, Media & Collateral Materials",2010-2012,2446.97,CC10926,13104
Utilities,2012-2014,296.60,CC10926,13105
Travel & Lodging,2012-2014,250.64,CC10926,13106
Postage/Mailing,2012-2014,45.00,CC10926,13107
"Advertising, Media & Collateral Materials",2012-2014,268.12,CC10926,13108
Food & Beverages,2012-2014,47.71,CC10926,13109
Office Supplies,2010-2012,15.61,CC10927,13110
"Printing, Postage, Mailing & Freight",2010-2012,509.95,CC10927,13111
"Bank Charges, Merchant Fees & Adjustments",2010-2012,20.55,CC10927,13112
"Contract, Employee & Professional Services",2010-2012,520.83,CC10927,13113
"Advertising, Media & Collateral Materials",2010-2012,938.29,CC10927,13114
Other,2010-2012,2692.06,CC10927,13115
"Printing, Postage, Mailing & Freight",2012-2014,300.00,CC10927,13116
"Advertising, Media & Collateral Materials",2012-2014,435.42,CC10927,13117
"Surveys, Polls, Research & Voter Lists",2010-2012,50.00,CC10928,13118
"Advertising, Media & Collateral Materials",2010-2012,489.58,CC10928,13119
Office Supplies,2010-2012,247.71,CC10928,13120
Contribution to Political Party,2010-2012,10.37,CC10928,13121
Postage/Mailing,2010-2012,490.00,CC10928,13122
"Bank Charges, Merchant Fees & Adjustments",2012-2016,30.00,CC10928,13123
Postage/Mailing,2008-2012,28.50,CC10929,13124
"Printing, Postage, Mailing & Freight",2008-2012,728.36,CC10929,13125
Travel & Lodging,2008-2012,303.08,CC10929,13126
Office Supplies,2008-2012,920.21,CC10929,13127
"Filing Fee, Escheat, Fine",2008-2012,25.00,CC10929,13128
"Contract, Employee & Professional Services",2008-2012,34.66,CC10929,13129
"Bank Charges, Merchant Fees & Adjustments",2008-2012,71.30,CC10929,13130
"Bank Charges, Merchant Fees & Adjustments",2012-2016,20.00,CC10929,13131
Hawaii Election Campaign Fund,2012-2016,70.43,CC10929,13132
Utilities,2010-2012,1915.03,CC10930,13133
Food & Beverages,2010-2012,3209.04,CC10930,13134
Other,2010-2012,386.52,CC10930,13135
"Filing Fee, Escheat, Fine",2010-2012,500.00,CC10930,13136
Office Supplies,2010-2012,1218.60,CC10930,13137
"Bank Charges, Merchant Fees & Adjustments",2010-2012,677.34,CC10930,13138
"Contract, Employee & Professional Services",2010-2012,3173.83,CC10930,13139
"Surveys, Polls, Research & Voter Lists",2010-2012,77.55,CC10930,13140
"Advertising, Media & Collateral Materials",2010-2012,11344.87,CC10930,13141
"Printing, Postage, Mailing & Freight",2010-2012,6820.95,CC10930,13142
"Vehicle, Gas & Parking",2010-2012,209.28,CC10930,13143
Travel & Lodging,2010-2012,1290.85,CC10930,13144
Taxes & Insurance,2010-2012,99.00,CC10930,13145
Campaign Headquarters,2010-2012,955.52,CC10930,13146
Postage/Mailing,2010-2012,6883.22,CC10930,13147
"Advertising, Media & Collateral Materials",2012-2014,182.71,CC10930,13148
Campaign Headquarters,2012-2014,1200.00,CC10930,13149
"Vehicle, Gas & Parking",2012-2014,166.03,CC10930,13150
Postage/Mailing,2012-2014,42.43,CC10930,13151
"Contract, Employee & Professional Services",2012-2014,10503.91,CC10930,13152
Food & Beverages,2012-2014,2241.53,CC10930,13153
Office Supplies,2012-2014,775.95,CC10930,13154
"Bank Charges, Merchant Fees & Adjustments",2012-2014,1535.65,CC10930,13155
Utilities,2012-2014,828.92,CC10930,13156
"Printing, Postage, Mailing & Freight",2012-2014,3179.07,CC10930,13157
Hawaii Election Campaign Fund,2012-2014,250.00,CC10930,13158
Travel & Lodging,2012-2014,284.43,CC10930,13159
"Bank Charges, Merchant Fees & Adjustments",2014-2016,315.81,CC10930,13160
Other,2014-2016,1700.00,CC10930,13161
Other,2016-2018,25.00,CC10930,13162
"Bank Charges, Merchant Fees & Adjustments",2016-2018,298.51,CC10930,13163
"Bank Charges, Merchant Fees & Adjustments",2018-2020,344.95,CC10930,13164
"Bank Charges, Merchant Fees & Adjustments",2020-2022,70.61,CC10930,13165
"Advertising, Media & Collateral Materials",2008-2012,2094.24,CC10931,13166
"Contract, Employee & Professional Services",2008-2012,360.53,CC10931,13167
Other,2008-2012,593.20,CC10931,13168
Postage/Mailing,2008-2012,548.30,CC10931,13169
"Printing, Postage, Mailing & Freight",2008-2012,3453.91,CC10931,13170
"Bank Charges, Merchant Fees & Adjustments",2008-2012,4.50,CC10931,13171
Food & Beverages,2008-2012,400.00,CC10931,13172
Office Supplies,2008-2012,70.48,CC10932,13173
"Advertising, Media & Collateral Materials",2008-2012,485.08,CC10932,13174
"Filing Fee, Escheat, Fine",2008-2012,25.00,CC10932,13175
Other,2010-2012,779.88,CC10933,13176
"Contract, Employee & Professional Services",2010-2012,750.00,CC10933,13177
"Printing, Postage, Mailing & Freight",2010-2012,2937.56,CC10933,13178
Postage/Mailing,2010-2012,3162.40,CC10933,13179
Candidate Fundraiser Tickets,2010-2012,308.37,CC10933,13180
Food & Beverages,2010-2012,348.16,CC10933,13181
Office Supplies,2010-2012,51.53,CC10933,13182
"Advertising, Media & Collateral Materials",2010-2012,2647.10,CC10933,13183
"Advertising, Media & Collateral Materials",2010-2012,15.26,CC10934,13184
"Advertising, Media & Collateral Materials",2012-2014,60.00,CC10934,13185
Office Supplies,2010-2012,58.98,CC10935,13186
Campaign Headquarters,2010-2012,1701.04,CC10935,13187
Food & Beverages,2010-2012,7850.39,CC10935,13188
"Filing Fee, Escheat, Fine",2010-2012,25.00,CC10935,13189
"Printing, Postage, Mailing & Freight",2010-2012,566.66,CC10935,13190
"Bank Charges, Merchant Fees & Adjustments",2010-2012,135.05,CC10935,13191
Contribution to Political Party,2010-2012,130.00,CC10935,13192
Employee Services,2010-2012,225.00,CC10935,13193
"Contract, Employee & Professional Services",2010-2012,4.17,CC10935,13194
"Advertising, Media & Collateral Materials",2010-2012,23078.34,CC10935,13195
Other,2010-2012,1286.54,CC10935,13196
"Printing, Postage, Mailing & Freight",2012-2014,943.48,CC10935,13197
"Bank Charges, Merchant Fees & Adjustments",2012-2014,45.27,CC10935,13198
Other,2012-2014,1766.34,CC10935,13199
Food & Beverages,2012-2014,8835.34,CC10935,13200
Contribution to Political Party,2012-2014,150.06,CC10935,13201
"Advertising, Media & Collateral Materials",2012-2014,13862.07,CC10935,13202
"Filing Fee, Escheat, Fine",2012-2014,25.00,CC10935,13203
Donations,2012-2014,4672.67,CC10935,13204
Campaign Headquarters,2014-2016,2905.91,CC10935,13205
"Advertising, Media & Collateral Materials",2014-2016,13638.06,CC10935,13206
Postage/Mailing,2014-2016,46.75,CC10935,13207
Insurance,2014-2016,160.00,CC10935,13208
Other,2014-2016,3763.20,CC10935,13209
Candidate Fundraiser Tickets,2014-2016,826.46,CC10935,13210
Food & Beverages,2014-2016,9072.87,CC10935,13211
"Bank Charges, Merchant Fees & Adjustments",2014-2016,106.55,CC10935,13212
"Vehicle, Gas & Parking",2014-2016,100.00,CC10935,13213
Donations,2014-2016,2428.37,CC10935,13214
"Filing Fee, Escheat, Fine",2014-2016,25.00,CC10935,13215
"Printing, Postage, Mailing & Freight",2014-2016,3236.75,CC10935,13216
Donations,2016-2018,2350.00,CC10935,13217
"Advertising, Media & Collateral Materials",2016-2018,13174.79,CC10935,13218
"Bank Charges, Merchant Fees & Adjustments",2016-2018,9.24,CC10935,13219
"Contract, Employee & Professional Services",2016-2018,726.25,CC10935,13220
Campaign Headquarters,2016-2018,1084.54,CC10935,13221
Other,2016-2018,550.56,CC10935,13222
Food & Beverages,2016-2018,12408.32,CC10935,13223
Food & Beverages,2018-2020,563.09,CC10935,13224
"Advertising, Media & Collateral Materials",2018-2020,46.87,CC10935,13225
Utilities,2008-2012,165.14,CC10936,13226
"Advertising, Media & Collateral Materials",2008-2012,2029.62,CC10936,13227
Travel & Lodging,2008-2012,1143.16,CC10936,13228
Postage/Mailing,2008-2012,187.77,CC10936,13229
"Filing Fee, Escheat, Fine",2008-2012,25.00,CC10936,13230
"Vehicle, Gas & Parking",2008-2012,537.80,CC10936,13231
Other,2008-2012,128.95,CC10936,13232
Campaign Headquarters,2008-2012,2000.00,CC10936,13233
Insurance,2008-2012,120.50,CC10936,13234
"Bank Charges, Merchant Fees & Adjustments",2008-2012,37.90,CC10936,13235
Food & Beverages,2008-2012,937.10,CC10936,13236
Office Supplies,2008-2012,1791.51,CC10936,13237
"Filing Fee, Escheat, Fine",2010-2012,25.00,CC10937,13238
"Advertising, Media & Collateral Materials",2010-2012,304.83,CC10937,13239
Other,2012-2014,100.00,CC10937,13240
"Advertising, Media & Collateral Materials",2008-2012,100.00,CC10938,13241
Contribution to Political Party,2008-2012,55.00,CC10938,13242
"Filing Fee, Escheat, Fine",2008-2012,25.00,CC10938,13243
Postage/Mailing,2010-2012,2717.55,CC10939,13244
"Printing, Postage, Mailing & Freight",2010-2012,4235.11,CC10939,13245
"Bank Charges, Merchant Fees & Adjustments",2010-2012,3350.00,CC10939,13246
"Advertising, Media & Collateral Materials",2010-2012,2400.70,CC10939,13247
Employee Services,2008-2012,1750.00,CC10940,13248
"Bank Charges, Merchant Fees & Adjustments",2008-2012,73.99,CC10940,13249
"Advertising, Media & Collateral Materials",2008-2012,27497.31,CC10940,13250
Office Supplies,2008-2012,123.76,CC10940,13251
Campaign Headquarters,2008-2012,3057.31,CC10940,13252
"Vehicle, Gas & Parking",2008-2012,530.22,CC10940,13253
Travel & Lodging,2008-2012,1065.72,CC10940,13254
Postage/Mailing,2008-2012,90.00,CC10940,13255
Food & Beverages,2008-2012,2020.18,CC10940,13256
"Contract, Employee & Professional Services",2008-2012,7356.20,CC10940,13257
Utilities,2008-2012,534.16,CC10940,13258
Other,2008-2012,15532.53,CC10940,13259
"Printing, Postage, Mailing & Freight",2008-2012,10312.91,CC10940,13260
Utilities,2012-2016,141.80,CC10940,13261
"Bank Charges, Merchant Fees & Adjustments",2012-2016,31.98,CC10940,13262
Hawaii Election Campaign Fund,2012-2016,396.78,CC10940,13263
Donations,2008-2012,10.00,CC10941,13264
Contribution to Political Party,2008-2012,35.00,CC10941,13265
"Advertising, Media & Collateral Materials",2008-2012,452.67,CC10941,13266
Office Supplies,2008-2012,40.61,CC10941,13267
Food & Beverages,2008-2012,6.48,CC10941,13268
Other,2008-2012,588.46,CC10941,13269
"Bank Charges, Merchant Fees & Adjustments",2012-2016,30.00,CC10941,13270
Other,2012-2016,51.35,CC10941,13271
Other,2010-2012,1079.11,CC10942,13272
"Bank Charges, Merchant Fees & Adjustments",2010-2012,45.50,CC10942,13273
"Contract, Employee & Professional Services",2010-2012,330.95,CC10942,13274
"Printing, Postage, Mailing & Freight",2010-2012,7696.17,CC10942,13275
Food & Beverages,2010-2012,306.75,CC10942,13276
"Surveys, Polls, Research & Voter Lists",2010-2012,94.24,CC10942,13277
"Advertising, Media & Collateral Materials",2010-2012,5417.00,CC10942,13278
Campaign Headquarters,2010-2012,98.18,CC10942,13279
Contribution to Political Party,2012-2016,251.31,CC10942,13280
Other,2008-2012,190.44,CC10943,13281
"Printing, Postage, Mailing & Freight",2008-2012,795.21,CC10943,13282
Travel & Lodging,2008-2012,356.30,CC10943,13283
"Filing Fee, Escheat, Fine",2008-2012,25.00,CC10943,13284
"Advertising, Media & Collateral Materials",2008-2012,989.15,CC10943,13285
Food & Beverages,2008-2012,1572.93,CC10943,13286
Office Supplies,2008-2012,20.00,CC10943,13287
"Vehicle, Gas & Parking",2010-2012,178.00,CC10944,13288
"Filing Fee, Escheat, Fine",2010-2012,20.00,CC10944,13289
Office Supplies,2010-2012,28.76,CC10944,13290
"Bank Charges, Merchant Fees & Adjustments",2010-2012,2.11,CC10944,13291
"Contract, Employee & Professional Services",2010-2012,10.00,CC10944,13292
Food & Beverages,2010-2012,95.27,CC10944,13293
"Printing, Postage, Mailing & Freight",2010-2012,170.00,CC10944,13294
Utilities,2010-2012,95.86,CC10944,13295
"Printing, Postage, Mailing & Freight",2008-2012,4266.74,CC10945,13296
Food & Beverages,2008-2012,2142.66,CC10945,13297
"Advertising, Media & Collateral Materials",2008-2012,14271.08,CC10945,13298
Other,2008-2012,496.35,CC10945,13299
"Filing Fee, Escheat, Fine",2008-2012,45.00,CC10945,13300
Utilities,2008-2012,169.24,CC10945,13301
Office Supplies,2008-2012,205.86,CC10945,13302
"Contract, Employee & Professional Services",2008-2012,2685.26,CC10945,13303
"Bank Charges, Merchant Fees & Adjustments",2008-2012,39.00,CC10945,13304
Employee Services,2008-2012,6965.72,CC10945,13305
Donations,2008-2012,50.00,CC10945,13306
Campaign Headquarters,2008-2012,167.54,CC10945,13307
Postage/Mailing,2008-2012,41.30,CC10945,13308
Travel & Lodging,2008-2012,690.96,CC10945,13309
Campaign Headquarters,2012-2014,374.10,CC10945,13310
Employee Services,2012-2014,1725.02,CC10945,13311
"Filing Fee, Escheat, Fine",2012-2014,300.00,CC10945,13312
"Bank Charges, Merchant Fees & Adjustments",2012-2014,320.17,CC10945,13313
Contribution to Political Party,2012-2014,50.00,CC10945,13314
Food & Beverages,2012-2014,3237.86,CC10945,13315
"Contract, Employee & Professional Services",2012-2014,13316.67,CC10945,13316
Postage/Mailing,2012-2014,264.90,CC10945,13317
Donations,2012-2014,659.25,CC10945,13318
"Advertising, Media & Collateral Materials",2012-2014,30916.49,CC10945,13319
"Printing, Postage, Mailing & Freight",2012-2014,1042.06,CC10945,13320
"Vehicle, Gas & Parking",2012-2014,552.02,CC10945,13321
Other,2012-2014,840.94,CC10945,13322
Office Supplies,2012-2014,158.84,CC10945,13323
Travel & Lodging,2012-2014,1784.58,CC10945,13324
"Advertising, Media & Collateral Materials",2014-2016,61047.83,CC10945,13325
Donations,2014-2016,25.00,CC10945,13326
Food & Beverages,2014-2016,3509.89,CC10945,13327
"Printing, Postage, Mailing & Freight",2014-2016,4726.35,CC10945,13328
Office Supplies,2014-2016,219.28,CC10945,13329
Other,2014-2016,7018.49,CC10945,13330
Postage/Mailing,2014-2016,5305.76,CC10945,13331
"Filing Fee, Escheat, Fine",2014-2016,425.00,CC10945,13332
"Contract, Employee & Professional Services",2014-2016,7810.00,CC10945,13333
Travel & Lodging,2014-2016,2038.56,CC10945,13334
"Bank Charges, Merchant Fees & Adjustments",2014-2016,1306.06,CC10945,13335
Campaign Headquarters,2014-2016,299.64,CC10945,13336
Food & Beverages,2016-2020,7839.79,CC10945,13337
"Advertising, Media & Collateral Materials",2016-2020,86310.42,CC10945,13338
Contribution to Political Party,2016-2020,200.00,CC10945,13339
Donations,2016-2020,650.00,CC10945,13340
Candidate Fundraiser Tickets,2016-2020,1500.00,CC10945,13341
Campaign Headquarters,2016-2020,460.00,CC10945,13342
Travel & Lodging,2016-2020,498.01,CC10945,13343
"Contract, Employee & Professional Services",2016-2020,43675.05,CC10945,13344
"Filing Fee, Escheat, Fine",2016-2020,775.65,CC10945,13345
Other,2016-2020,1514.43,CC10945,13346
Office Supplies,2016-2020,19.41,CC10945,13347
Durable Assets (Supplies/Equipment),2016-2020,691.21,CC10945,13348
"Bank Charges, Merchant Fees & Adjustments",2016-2020,3239.89,CC10945,13349
"Printing, Postage, Mailing & Freight",2016-2020,18739.55,CC10945,13350
"Vehicle, Gas & Parking",2016-2020,65.50,CC10945,13351
Refund,2016-2020,75.22,CC10945,13352
Conference Fees,2016-2020,361.04,CC10945,13353
Postage/Mailing,2016-2020,89.51,CC10945,13354
Campaign Headquarters,2020-2024,134.00,CC10945,13355
Employee/Volunteer Gifts,2020-2024,47.98,CC10945,13356
"Contract, Employee & Professional Services",2020-2024,4488.48,CC10945,13357
"Advertising, Media & Collateral Materials",2020-2024,898.58,CC10945,13358
"Bank Charges, Merchant Fees & Adjustments",2020-2024,66.83,CC10945,13359
Food & Beverages,2020-2024,214.14,CC10945,13360
Durable Assets (Supplies/Equipment),2020-2024,80.63,CC10945,13361
"Printing, Postage, Mailing & Freight",2020-2024,485.07,CC10945,13362
"Advertising, Media & Collateral Materials",2010-2012,781.25,CC10948,13363
"Printing, Postage, Mailing & Freight",2010-2012,2468.27,CC10948,13364
Postage/Mailing,2012-2014,759.00,CC10948,13365
Food & Beverages,2010-2012,197.65,CC10949,13366
"Advertising, Media & Collateral Materials",2010-2012,4322.13,CC10949,13367
Postage/Mailing,2010-2012,45.00,CC10950,13368
Office Supplies,2010-2012,102.27,CC10950,13369
"Filing Fee, Escheat, Fine",2010-2012,25.00,CC10950,13370
"Filing Fee, Escheat, Fine",2010-2012,25.00,CC10952,13371
Food & Beverages,2010-2012,15.00,CC10952,13372
Travel & Lodging,2010-2012,150.09,CC10952,13373
"Vehicle, Gas & Parking",2010-2012,60.26,CC10952,13374
"Printing, Postage, Mailing & Freight",2010-2012,508.35,CC10952,13375
Other,2010-2012,229.65,CC10952,13376
Postage/Mailing,2010-2012,9.95,CC10952,13377
Other,2012-2014,61.60,CC10952,13378
Office Supplies,2012-2014,185.97,CC10952,13379
"Filing Fee, Escheat, Fine",2012-2014,50.00,CC10952,13380
Postage/Mailing,2012-2014,6.70,CC10952,13381
"Bank Charges, Merchant Fees & Adjustments",2012-2014,9.30,CC10952,13382
Food & Beverages,2012-2014,42.19,CC10952,13383
"Printing, Postage, Mailing & Freight",2012-2014,433.58,CC10952,13384
Other,2014-2018,26.97,CC10952,13385
"Bank Charges, Merchant Fees & Adjustments",2010-2012,101.25,CC10954,13386
"Printing, Postage, Mailing & Freight",2010-2012,1962.07,CC10954,13387
"Contract, Employee & Professional Services",2010-2012,1562.42,CC10954,13388
Food & Beverages,2010-2012,942.67,CC10954,13389
"Filing Fee, Escheat, Fine",2010-2012,250.00,CC10954,13390
Office Supplies,2010-2012,133.67,CC10954,13391
Other,2010-2012,313.36,CC10954,13392
Postage/Mailing,2010-2012,413.37,CC10954,13393
Hawaii Election Campaign Fund,2012-2014,200.00,CC10954,13394
"Filing Fee, Escheat, Fine",2018-2020,250.00,CC10954,13395
"Printing, Postage, Mailing & Freight",2018-2020,150.00,CC10954,13396
"Advertising, Media & Collateral Materials",2018-2020,2650.95,CC10954,13397
"Bank Charges, Merchant Fees & Adjustments",2018-2020,26.80,CC10954,13398
"Advertising, Media & Collateral Materials",2020-2022,150.70,CC10954,13399
"Printing, Postage, Mailing & Freight",2010-2012,4856.86,CC10955,13400
Postage/Mailing,2010-2012,4717.53,CC10955,13401
Utilities,2010-2012,262.30,CC10955,13402
Office Supplies,2010-2012,59.10,CC10955,13403
"Advertising, Media & Collateral Materials",2010-2012,3467.37,CC10956,13404
Office Supplies,2010-2012,287.45,CC10956,13405
Food & Beverages,2010-2012,1521.31,CC10956,13406
Postage/Mailing,2010-2012,45.00,CC10956,13407
"Contract, Employee & Professional Services",2010-2012,1047.09,CC10956,13408
Other,2010-2012,951.35,CC10956,13409
Campaign Headquarters,2010-2012,616.00,CC10956,13410
"Advertising, Media & Collateral Materials",2010-2012,233.75,CC10957,13411
Travel & Lodging,2010-2012,150.00,CC10958,13412
"Advertising, Media & Collateral Materials",2010-2012,350.00,CC10958,13413
"Filing Fee, Escheat, Fine",2010-2012,25.00,CC10958,13414
"Advertising, Media & Collateral Materials",2008-2012,156.25,CC10961,13415
Other,2008-2012,574.96,CC10961,13416
"Printing, Postage, Mailing & Freight",2008-2012,381.69,CC10961,13417
Postage/Mailing,2008-2012,1440.00,CC10961,13418
Food & Beverages,2008-2012,387.85,CC10961,13419
Hawaii Election Campaign Fund,2012-2016,184.24,CC10961,13420
"Printing, Postage, Mailing & Freight",2010-2012,602.00,CC10963,13421
"Advertising, Media & Collateral Materials",2010-2012,1174.00,CC10963,13422
"Filing Fee, Escheat, Fine",2010-2012,25.00,CC10963,13423
Other,2010-2012,1070.00,CC10963,13424
Office Supplies,2010-2012,32.96,CC10963,13425
"Contract, Employee & Professional Services",2010-2012,150.00,CC10964,13426
"Filing Fee, Escheat, Fine",2010-2012,25.00,CC10964,13427
"Contract, Employee & Professional Services",2010-2012,1067.40,CC10965,13428
Candidate Fundraiser Tickets,2010-2012,71.35,CC10965,13429
"Advertising, Media & Collateral Materials",2010-2012,33991.97,CC10965,13430
Other,2010-2012,10839.63,CC10965,13431
Contribution to Political Party,2010-2012,250.00,CC10965,13432
